"workerid","qnumber","qtype","condition","item","response","lower","upper"
"15",1,"bins","prior","coffee maker",0.36,104,"108"
"15",1,"bins","prior","coffee maker",0.32,108,"112"
"15",1,"bins","prior","coffee maker",0.28,112,"116"
"15",1,"bins","prior","coffee maker",0.28,116,"120"
"15",1,"bins","prior","coffee maker",0.29,120,"124"
"15",1,"bins","prior","coffee maker",0.27,124,"128"
"15",1,"bins","prior","coffee maker",0.26,128,"132"
"15",1,"bins","prior","coffee maker",0.25,132,"136"
"15",1,"bins","prior","coffee maker",0.21,136,"140"
"15",1,"bins","prior","coffee maker",0.19,140,"144"
"15",1,"bins","prior","coffee maker",0.17,144,"148"
"15",1,"bins","prior","coffee maker",0.13,148,"152"
"15",1,"bins","prior","coffee maker",0.13,152,"156"
"15",1,"bins","prior","coffee maker",0.12,156,"160"
"15",1,"bins","prior","coffee maker",0.08,160,"164"
"15",1,"bins","prior","coffee maker",0.09,164,"168"
"15",1,"bins","prior","coffee maker",0.09,168,"172"
"15",1,"bins","prior","coffee maker",0.09,172,"176"
"15",1,"bins","prior","coffee maker",0.09,176,"180"
"15",1,"bins","prior","coffee maker",0.11,180,"184"
"15",1,"bins","prior","coffee maker",0.09,184,"188"
"15",1,"bins","prior","coffee maker",0.1,188,"192"
"15",1,"bins","prior","coffee maker",0.08,192,"196"
"15",1,"bins","prior","coffee maker",0.09,196,"200"
"15",1,"bins","prior","coffee maker",0.08,200,"204"
"15",1,"bins","prior","coffee maker",0.07,204,"208"
"15",1,"bins","prior","coffee maker",0.09,208,"212"
"15",1,"bins","prior","coffee maker",0.06,212,"216"
"15",1,"bins","prior","coffee maker",0.09,216,"220"
"15",1,"bins","prior","coffee maker",0.06,220,"224"
"15",1,"bins","prior","coffee maker",0.07,224,"228"
"15",1,"bins","prior","coffee maker",0.07,228,"232"
"15",1,"bins","prior","coffee maker",0.07,232,"236"
"15",1,"bins","prior","coffee maker",0.07,236,"240"
"15",1,"bins","prior","coffee maker",0.05,240,"244"
"15",1,"bins","prior","coffee maker",0.07,244,"248"
"15",1,"bins","prior","coffee maker",0.17,248,"252"
"15",1,"bins","prior","coffee maker",0.16,252,"256"
"15",1,"bins","prior","coffee maker",0.12,256,"260"
"15",1,"bins","prior","coffee maker",0.07,260,"264"
"15",1,"bins","prior","coffee maker",0.07,264,"268"
"15",1,"bins","prior","coffee maker",0.04,268,"infty"
"16",1,"bins","prior","laptop",0.01,0,"50"
"16",1,"bins","prior","laptop",0.01,50,"100"
"16",1,"bins","prior","laptop",0.01,100,"150"
"16",1,"bins","prior","laptop",0.01,150,"200"
"16",1,"bins","prior","laptop",0.01,200,"250"
"16",1,"bins","prior","laptop",0.02,250,"300"
"16",1,"bins","prior","laptop",0.01,300,"350"
"16",1,"bins","prior","laptop",0,350,"400"
"16",1,"bins","prior","laptop",0.01,400,"450"
"16",1,"bins","prior","laptop",0.31,450,"500"
"16",1,"bins","prior","laptop",0.28,500,"550"
"16",1,"bins","prior","laptop",0.26,550,"600"
"16",1,"bins","prior","laptop",0.29,600,"650"
"16",1,"bins","prior","laptop",0.25,650,"700"
"16",1,"bins","prior","laptop",0.29,700,"750"
"16",1,"bins","prior","laptop",0.29,750,"800"
"16",1,"bins","prior","laptop",0.29,800,"850"
"16",1,"bins","prior","laptop",0.5,850,"900"
"16",1,"bins","prior","laptop",0.5,900,"950"
"16",1,"bins","prior","laptop",0.5,950,"1000"
"16",1,"bins","prior","laptop",0.7,1000,"1050"
"16",1,"bins","prior","laptop",0.65,1050,"1100"
"16",1,"bins","prior","laptop",0.7,1100,"1150"
"16",1,"bins","prior","laptop",0.72,1150,"1200"
"16",1,"bins","prior","laptop",0.73,1200,"1250"
"16",1,"bins","prior","laptop",0.75,1250,"1300"
"16",1,"bins","prior","laptop",0.79,1300,"1350"
"16",1,"bins","prior","laptop",0.82,1350,"1400"
"16",1,"bins","prior","laptop",0.84,1400,"1450"
"16",1,"bins","prior","laptop",0.89,1450,"1500"
"16",1,"bins","prior","laptop",0.98,1500,"1550"
"16",1,"bins","prior","laptop",0.99,1550,"1600"
"16",1,"bins","prior","laptop",0.98,1600,"1650"
"16",1,"bins","prior","laptop",0.98,1650,"1700"
"16",1,"bins","prior","laptop",0.98,1700,"1750"
"16",1,"bins","prior","laptop",0.96,1750,"1800"
"16",1,"bins","prior","laptop",1,1800,"1850"
"16",1,"bins","prior","laptop",0.98,1850,"1900"
"16",1,"bins","prior","laptop",0.98,1900,"1950"
"16",1,"bins","prior","laptop",0.97,1950,"2000"
"16",1,"bins","prior","laptop",0.98,2000,"2050"
"16",1,"bins","prior","laptop",0.91,2050,"2100"
"16",1,"bins","prior","laptop",0.89,2100,"2150"
"16",1,"bins","prior","laptop",0.89,2150,"2200"
"16",1,"bins","prior","laptop",0.89,2200,"2250"
"16",1,"bins","prior","laptop",0.88,2250,"2300"
"16",1,"bins","prior","laptop",0.79,2300,"2350"
"16",1,"bins","prior","laptop",0.78,2350,"2400"
"16",1,"bins","prior","laptop",0.78,2400,"2450"
"16",1,"bins","prior","laptop",0.78,2450,"infty"
"17",1,"bins","prior","sweater",0,0,"3"
"17",1,"bins","prior","sweater",0,3,"6"
"17",1,"bins","prior","sweater",0.03,6,"9"
"17",1,"bins","prior","sweater",0.04,9,"12"
"17",1,"bins","prior","sweater",0.13,12,"15"
"17",1,"bins","prior","sweater",0.18,15,"18"
"17",1,"bins","prior","sweater",0.4,18,"21"
"17",1,"bins","prior","sweater",0.55,21,"24"
"17",1,"bins","prior","sweater",0.72,24,"27"
"17",1,"bins","prior","sweater",0.77,27,"30"
"17",1,"bins","prior","sweater",0.84,30,"33"
"17",1,"bins","prior","sweater",0.84,33,"36"
"17",1,"bins","prior","sweater",0.82,36,"39"
"17",1,"bins","prior","sweater",0.74,39,"42"
"17",1,"bins","prior","sweater",0.7,42,"45"
"17",1,"bins","prior","sweater",0.67,45,"48"
"17",1,"bins","prior","sweater",0.6,48,"51"
"17",1,"bins","prior","sweater",0.59,51,"54"
"17",1,"bins","prior","sweater",0.54,54,"57"
"17",1,"bins","prior","sweater",0.48,57,"60"
"17",1,"bins","prior","sweater",0.76,60,"63"
"17",1,"bins","prior","sweater",0.71,63,"66"
"17",1,"bins","prior","sweater",0.67,66,"69"
"17",1,"bins","prior","sweater",0.65,69,"72"
"17",1,"bins","prior","sweater",0.63,72,"75"
"17",1,"bins","prior","sweater",0.58,75,"78"
"17",1,"bins","prior","sweater",0.52,78,"81"
"17",1,"bins","prior","sweater",0.47,81,"84"
"17",1,"bins","prior","sweater",0.45,84,"87"
"17",1,"bins","prior","sweater",0.43,87,"90"
"17",1,"bins","prior","sweater",0.42,90,"93"
"17",1,"bins","prior","sweater",0.39,93,"96"
"17",1,"bins","prior","sweater",0.39,96,"99"
"17",1,"bins","prior","sweater",0.38,99,"102"
"17",1,"bins","prior","sweater",0.34,102,"105"
"17",1,"bins","prior","sweater",0.31,105,"108"
"17",1,"bins","prior","sweater",0.29,108,"111"
"17",1,"bins","prior","sweater",0.28,111,"114"
"17",1,"bins","prior","sweater",0.27,114,"117"
"17",1,"bins","prior","sweater",0.25,117,"120"
"17",1,"bins","prior","sweater",0.22,120,"123"
"17",1,"bins","prior","sweater",0.21,123,"126"
"17",1,"bins","prior","sweater",0.2,126,"129"
"17",1,"bins","prior","sweater",0.19,129,"132"
"17",1,"bins","prior","sweater",0.15,132,"135"
"17",1,"bins","prior","sweater",0.14,135,"138"
"17",1,"bins","prior","sweater",0.11,138,"141"
"17",1,"bins","prior","sweater",0.11,141,"144"
"17",1,"bins","prior","sweater",0.11,144,"147"
"17",1,"bins","prior","sweater",0.09,147,"150"
"17",1,"bins","prior","sweater",0.1,150,"153"
"17",1,"bins","prior","sweater",0.1,153,"156"
"17",1,"bins","prior","sweater",0.08,156,"159"
"17",1,"bins","prior","sweater",0.07,159,"162"
"17",1,"bins","prior","sweater",0.06,162,"165"
"17",1,"bins","prior","sweater",0.06,165,"168"
"17",1,"bins","prior","sweater",0.06,168,"171"
"17",1,"bins","prior","sweater",0.06,171,"174"
"17",1,"bins","prior","sweater",0.05,174,"177"
"17",1,"bins","prior","sweater",0.05,177,"180"
"17",1,"bins","prior","sweater",0.05,180,"183"
"17",1,"bins","prior","sweater",0.05,183,"186"
"17",1,"bins","prior","sweater",0.05,186,"189"
"17",1,"bins","prior","sweater",0.05,189,"192"
"17",1,"bins","prior","sweater",0.05,192,"195"
"17",1,"bins","prior","sweater",0.05,195,"198"
"17",1,"bins","prior","sweater",0.04,198,"201"
"17",1,"bins","prior","sweater",0.05,201,"204"
"17",1,"bins","prior","sweater",0.03,204,"207"
"17",1,"bins","prior","sweater",0.02,207,"210"
"17",1,"bins","prior","sweater",0,210,"213"
"17",1,"bins","prior","sweater",0,213,"216"
"17",1,"bins","prior","sweater",0,216,"219"
"17",1,"bins","prior","sweater",0,219,"222"
"17",1,"bins","prior","sweater",0,222,"225"
"17",1,"bins","prior","sweater",0,225,"228"
"17",1,"bins","prior","sweater",0,228,"231"
"17",1,"bins","prior","sweater",0,231,"234"
"17",1,"bins","prior","sweater",0,234,"237"
"17",1,"bins","prior","sweater",0,237,"infty"
"18",1,"bins","prior","sweater",0,0,"3"
"18",1,"bins","prior","sweater",0,3,"6"
"18",1,"bins","prior","sweater",0,6,"9"
"18",1,"bins","prior","sweater",0,9,"12"
"18",1,"bins","prior","sweater",0,12,"15"
"18",1,"bins","prior","sweater",0,15,"18"
"18",1,"bins","prior","sweater",0.29,18,"21"
"18",1,"bins","prior","sweater",0.76,21,"24"
"18",1,"bins","prior","sweater",0.77,24,"27"
"18",1,"bins","prior","sweater",0.78,27,"30"
"18",1,"bins","prior","sweater",0.63,30,"33"
"18",1,"bins","prior","sweater",0.62,33,"36"
"18",1,"bins","prior","sweater",0.75,36,"39"
"18",1,"bins","prior","sweater",0.7,39,"42"
"18",1,"bins","prior","sweater",0.62,42,"45"
"18",1,"bins","prior","sweater",0.27,45,"48"
"18",1,"bins","prior","sweater",0.21,48,"51"
"18",1,"bins","prior","sweater",0.22,51,"54"
"18",1,"bins","prior","sweater",0.17,54,"57"
"18",1,"bins","prior","sweater",0.16,57,"60"
"18",1,"bins","prior","sweater",0.3,60,"63"
"18",1,"bins","prior","sweater",0.25,63,"66"
"18",1,"bins","prior","sweater",0.14,66,"69"
"18",1,"bins","prior","sweater",0.19,69,"72"
"18",1,"bins","prior","sweater",0.14,72,"75"
"18",1,"bins","prior","sweater",0.39,75,"78"
"18",1,"bins","prior","sweater",0.44,78,"81"
"18",1,"bins","prior","sweater",0.36,81,"84"
"18",1,"bins","prior","sweater",0.38,84,"87"
"18",1,"bins","prior","sweater",0.29,87,"90"
"18",1,"bins","prior","sweater",0.65,90,"93"
"18",1,"bins","prior","sweater",0.65,93,"96"
"18",1,"bins","prior","sweater",0.58,96,"99"
"18",1,"bins","prior","sweater",0.77,99,"102"
"18",1,"bins","prior","sweater",0.83,102,"105"
"18",1,"bins","prior","sweater",0.9,105,"108"
"18",1,"bins","prior","sweater",0.79,108,"111"
"18",1,"bins","prior","sweater",0.63,111,"114"
"18",1,"bins","prior","sweater",0.5,114,"117"
"18",1,"bins","prior","sweater",0.5,117,"120"
"18",1,"bins","prior","sweater",0.56,120,"123"
"18",1,"bins","prior","sweater",0.41,123,"126"
"18",1,"bins","prior","sweater",0.34,126,"129"
"18",1,"bins","prior","sweater",0.22,129,"132"
"18",1,"bins","prior","sweater",0.18,132,"135"
"18",1,"bins","prior","sweater",0.15,135,"138"
"18",1,"bins","prior","sweater",0.14,138,"141"
"18",1,"bins","prior","sweater",0.2,141,"144"
"18",1,"bins","prior","sweater",0.16,144,"147"
"18",1,"bins","prior","sweater",0.09,147,"150"
"18",1,"bins","prior","sweater",0.08,150,"153"
"18",1,"bins","prior","sweater",0.07,153,"156"
"18",1,"bins","prior","sweater",0.03,156,"159"
"18",1,"bins","prior","sweater",0.09,159,"162"
"18",1,"bins","prior","sweater",0.08,162,"165"
"18",1,"bins","prior","sweater",0.05,165,"168"
"18",1,"bins","prior","sweater",0.08,168,"171"
"18",1,"bins","prior","sweater",0.06,171,"174"
"18",1,"bins","prior","sweater",0.05,174,"177"
"18",1,"bins","prior","sweater",0.06,177,"180"
"18",1,"bins","prior","sweater",0.07,180,"183"
"18",1,"bins","prior","sweater",0.08,183,"186"
"18",1,"bins","prior","sweater",0.05,186,"189"
"18",1,"bins","prior","sweater",0.06,189,"192"
"18",1,"bins","prior","sweater",0.06,192,"195"
"18",1,"bins","prior","sweater",0.07,195,"198"
"18",1,"bins","prior","sweater",0.07,198,"201"
"18",1,"bins","prior","sweater",0.05,201,"204"
"18",1,"bins","prior","sweater",0.06,204,"207"
"18",1,"bins","prior","sweater",0.07,207,"210"
"18",1,"bins","prior","sweater",0.06,210,"213"
"18",1,"bins","prior","sweater",0.08,213,"216"
"18",1,"bins","prior","sweater",0.07,216,"219"
"18",1,"bins","prior","sweater",0.08,219,"222"
"18",1,"bins","prior","sweater",0.07,222,"225"
"18",1,"bins","prior","sweater",0.07,225,"228"
"18",1,"bins","prior","sweater",0.09,228,"231"
"18",1,"bins","prior","sweater",0.07,231,"234"
"18",1,"bins","prior","sweater",0.07,234,"237"
"18",1,"bins","prior","sweater",0.08,237,"infty"
"19",1,"bins","prior","coffee maker",0.03,0,"4"
"19",1,"bins","prior","coffee maker",0.03,4,"8"
"19",1,"bins","prior","coffee maker",0.04,8,"12"
"19",1,"bins","prior","coffee maker",0.02,12,"16"
"19",1,"bins","prior","coffee maker",0.02,16,"20"
"19",1,"bins","prior","coffee maker",0.03,20,"24"
"19",1,"bins","prior","coffee maker",0.04,24,"28"
"19",1,"bins","prior","coffee maker",0.13,28,"32"
"19",1,"bins","prior","coffee maker",0.23,32,"36"
"19",1,"bins","prior","coffee maker",0.31,36,"40"
"19",1,"bins","prior","coffee maker",0.31,40,"44"
"19",1,"bins","prior","coffee maker",0.41,44,"48"
"19",1,"bins","prior","coffee maker",0.5,48,"52"
"19",1,"bins","prior","coffee maker",0.56,52,"56"
"19",1,"bins","prior","coffee maker",0.57,56,"60"
"19",1,"bins","prior","coffee maker",0.6,60,"64"
"19",1,"bins","prior","coffee maker",0.6,64,"68"
"19",1,"bins","prior","coffee maker",0.65,68,"72"
"19",1,"bins","prior","coffee maker",0.63,72,"76"
"19",1,"bins","prior","coffee maker",0.69,76,"80"
"19",1,"bins","prior","coffee maker",0.6,80,"84"
"19",1,"bins","prior","coffee maker",0.69,84,"88"
"19",1,"bins","prior","coffee maker",0.69,88,"92"
"19",1,"bins","prior","coffee maker",0.57,92,"96"
"19",1,"bins","prior","coffee maker",0.5,96,"100"
"19",1,"bins","prior","coffee maker",0.42,100,"104"
"19",1,"bins","prior","coffee maker",0.41,104,"108"
"19",1,"bins","prior","coffee maker",0.35,108,"112"
"19",1,"bins","prior","coffee maker",0.35,112,"116"
"19",1,"bins","prior","coffee maker",0.3,116,"120"
"19",1,"bins","prior","coffee maker",0.23,120,"124"
"19",1,"bins","prior","coffee maker",0.26,124,"128"
"19",1,"bins","prior","coffee maker",0.13,128,"132"
"19",1,"bins","prior","coffee maker",0.16,132,"136"
"19",1,"bins","prior","coffee maker",0.02,136,"140"
"19",1,"bins","prior","coffee maker",0.02,140,"144"
"19",1,"bins","prior","coffee maker",0.01,144,"148"
"19",1,"bins","prior","coffee maker",0.02,148,"152"
"19",1,"bins","prior","coffee maker",0.01,152,"156"
"19",1,"bins","prior","coffee maker",0.02,156,"160"
"19",1,"bins","prior","coffee maker",0.03,160,"164"
"19",1,"bins","prior","coffee maker",0.03,164,"168"
"19",1,"bins","prior","coffee maker",0.03,168,"172"
"19",1,"bins","prior","coffee maker",0.02,172,"176"
"19",1,"bins","prior","coffee maker",0.03,176,"180"
"19",1,"bins","prior","coffee maker",0.03,180,"184"
"19",1,"bins","prior","coffee maker",0.03,184,"188"
"19",1,"bins","prior","coffee maker",0.03,188,"192"
"19",1,"bins","prior","coffee maker",0.04,192,"196"
"19",1,"bins","prior","coffee maker",0.03,196,"200"
"19",1,"bins","prior","coffee maker",0.03,200,"204"
"19",1,"bins","prior","coffee maker",0.03,204,"208"
"19",1,"bins","prior","coffee maker",0.03,208,"212"
"19",1,"bins","prior","coffee maker",0,212,"216"
"19",1,"bins","prior","coffee maker",0.03,216,"220"
"19",1,"bins","prior","coffee maker",0.02,220,"224"
"19",1,"bins","prior","coffee maker",0.02,224,"228"
"19",1,"bins","prior","coffee maker",0.03,228,"232"
"19",1,"bins","prior","coffee maker",0.03,232,"236"
"19",1,"bins","prior","coffee maker",0.03,236,"240"
"19",1,"bins","prior","coffee maker",0.03,240,"244"
"19",1,"bins","prior","coffee maker",0.01,244,"248"
"19",1,"bins","prior","coffee maker",0.01,248,"252"
"19",1,"bins","prior","coffee maker",0.02,252,"256"
"19",1,"bins","prior","coffee maker",0.02,256,"260"
"19",1,"bins","prior","coffee maker",0.02,260,"264"
"19",1,"bins","prior","coffee maker",0.01,264,"268"
"19",1,"bins","prior","coffee maker",0.02,268,"infty"
"20",1,"bins","posterior","sweater",0,0,"3"
"20",1,"bins","posterior","sweater",0,3,"6"
"20",1,"bins","posterior","sweater",0,6,"9"
"20",1,"bins","posterior","sweater",0,9,"12"
"20",1,"bins","posterior","sweater",0,12,"15"
"20",1,"bins","posterior","sweater",0,15,"18"
"20",1,"bins","posterior","sweater",0,18,"21"
"20",1,"bins","posterior","sweater",0,21,"24"
"20",1,"bins","posterior","sweater",0,24,"27"
"20",1,"bins","posterior","sweater",0,27,"30"
"20",1,"bins","posterior","sweater",0,30,"33"
"20",1,"bins","posterior","sweater",0,33,"36"
"20",1,"bins","posterior","sweater",0,36,"39"
"20",1,"bins","posterior","sweater",0,39,"42"
"20",1,"bins","posterior","sweater",0,42,"45"
"20",1,"bins","posterior","sweater",0,45,"48"
"20",1,"bins","posterior","sweater",0,48,"51"
"20",1,"bins","posterior","sweater",0,51,"54"
"20",1,"bins","posterior","sweater",0,54,"57"
"20",1,"bins","posterior","sweater",0.09,57,"60"
"20",1,"bins","posterior","sweater",0.13,60,"63"
"20",1,"bins","posterior","sweater",0.19,63,"66"
"20",1,"bins","posterior","sweater",0.26,66,"69"
"20",1,"bins","posterior","sweater",0.32,69,"72"
"20",1,"bins","posterior","sweater",0.4,72,"75"
"20",1,"bins","posterior","sweater",0.5,75,"78"
"20",1,"bins","posterior","sweater",0.55,78,"81"
"20",1,"bins","posterior","sweater",0.57,81,"84"
"20",1,"bins","posterior","sweater",0.59,84,"87"
"20",1,"bins","posterior","sweater",0.64,87,"90"
"20",1,"bins","posterior","sweater",0.72,90,"93"
"20",1,"bins","posterior","sweater",0.77,93,"96"
"20",1,"bins","posterior","sweater",0.82,96,"99"
"20",1,"bins","posterior","sweater",0.83,99,"102"
"20",1,"bins","posterior","sweater",0.88,102,"105"
"20",1,"bins","posterior","sweater",0.9,105,"108"
"20",1,"bins","posterior","sweater",0.91,108,"111"
"20",1,"bins","posterior","sweater",0.95,111,"114"
"20",1,"bins","posterior","sweater",1,114,"117"
"20",1,"bins","posterior","sweater",1,117,"120"
"20",1,"bins","posterior","sweater",1,120,"123"
"20",1,"bins","posterior","sweater",1,123,"126"
"20",1,"bins","posterior","sweater",0.9,126,"129"
"20",1,"bins","posterior","sweater",0.75,129,"132"
"20",1,"bins","posterior","sweater",0.51,132,"135"
"20",1,"bins","posterior","sweater",0.35,135,"138"
"20",1,"bins","posterior","sweater",0.25,138,"141"
"20",1,"bins","posterior","sweater",0.15,141,"144"
"20",1,"bins","posterior","sweater",0.07,144,"147"
"20",1,"bins","posterior","sweater",0,147,"150"
"20",1,"bins","posterior","sweater",0,150,"153"
"20",1,"bins","posterior","sweater",0,153,"156"
"20",1,"bins","posterior","sweater",0,156,"159"
"20",1,"bins","posterior","sweater",0,159,"162"
"20",1,"bins","posterior","sweater",0,162,"165"
"20",1,"bins","posterior","sweater",0,165,"168"
"20",1,"bins","posterior","sweater",0,168,"171"
"20",1,"bins","posterior","sweater",0,171,"174"
"20",1,"bins","posterior","sweater",0,174,"177"
"20",1,"bins","posterior","sweater",0,177,"180"
"20",1,"bins","posterior","sweater",0,180,"183"
"20",1,"bins","posterior","sweater",0,183,"186"
"20",1,"bins","posterior","sweater",0,186,"189"
"20",1,"bins","posterior","sweater",0,189,"192"
"20",1,"bins","posterior","sweater",0,192,"195"
"20",1,"bins","posterior","sweater",0,195,"198"
"20",1,"bins","posterior","sweater",0,198,"201"
"20",1,"bins","posterior","sweater",0,201,"204"
"20",1,"bins","posterior","sweater",0,204,"207"
"20",1,"bins","posterior","sweater",0,207,"210"
"20",1,"bins","posterior","sweater",0,210,"213"
"20",1,"bins","posterior","sweater",0,213,"216"
"20",1,"bins","posterior","sweater",0,216,"219"
"20",1,"bins","posterior","sweater",0,219,"222"
"20",1,"bins","posterior","sweater",0,222,"225"
"20",1,"bins","posterior","sweater",0,225,"228"
"20",1,"bins","posterior","sweater",0,228,"231"
"20",1,"bins","posterior","sweater",0,231,"234"
"20",1,"bins","posterior","sweater",0,234,"237"
"20",1,"bins","posterior","sweater",0,237,"infty"
"21",1,"bins","posterior","headphones",0.02,0,"6"
