"workerid","item","bin","UB","LB","rating","condition","exp","slider_total","normed_rating"
10,"laptop",44,2200,2150,0,"original","06",0.039156862745098,0
10,"laptop",45,2250,2200,0,"original","06",0.039156862745098,0
10,"laptop",46,2300,2250,0,"original","06",0.039156862745098,0
10,"laptop",47,2350,2300,0,"original","06",0.039156862745098,0
10,"laptop",48,2400,2350,0,"original","06",0.039156862745098,0
10,"laptop",49,2450,2400,0,"original","06",0.039156862745098,0
10,"laptop",50,2500,2450,0,"original","06",0.039156862745098,0
11,"sweater",1,3,0,0,"original","06",0.0320913676282624,0
11,"sweater",2,6,3,0,"original","06",0.0320913676282624,0
11,"sweater",3,9,6,0,"original","06",0.0320913676282624,0
11,"sweater",4,12,9,9.62053847528209e-05,"original","06",0.0320913676282624,0.00299785867237687
11,"sweater",5,15,12,9.62053847528209e-05,"original","06",0.0320913676282624,0.00299785867237687
11,"sweater",6,18,15,0.000137436263932601,"original","06",0.0320913676282624,0.00428265524625268
11,"sweater",7,21,18,0.000192410769505642,"original","06",0.0320913676282624,0.00599571734475375
11,"sweater",8,24,21,0.000219898022292162,"original","06",0.0320913676282624,0.00685224839400428
11,"sweater",9,27,24,0.000261128901471942,"original","06",0.0320913676282624,0.00813704496788009
11,"sweater",10,30,27,0.000316103407044983,"original","06",0.0320913676282624,0.00985010706638115
11,"sweater",11,33,30,0.000412308791797804,"original","06",0.0320913676282624,0.012847965738758
11,"sweater",12,36,33,0.000439796044584324,"original","06",0.0320913676282624,0.0137044967880086
11,"sweater",13,39,36,0.000453539670977584,"original","06",0.0320913676282624,0.0141327623126338
11,"sweater",14,42,39,0.000508514176550625,"original","06",0.0320913676282624,0.0158458244111349
11,"sweater",15,45,42,0.000536001429337145,"original","06",0.0320913676282624,0.0167023554603854
11,"sweater",16,48,45,0.000577232308516925,"original","06",0.0320913676282624,0.0179871520342612
11,"sweater",17,51,48,0.000618463187696706,"original","06",0.0320913676282624,0.019271948608137
11,"sweater",18,54,51,0.000659694066876486,"original","06",0.0320913676282624,0.0205567451820128
11,"sweater",19,57,54,0.000700924946056266,"original","06",0.0320913676282624,0.0218415417558886
11,"sweater",20,60,57,0.000742155825236047,"original","06",0.0320913676282624,0.0231263383297645
11,"sweater",21,63,60,0.000728412198842787,"original","06",0.0320913676282624,0.0226980728051392
11,"sweater",22,66,63,0.000755899451629307,"original","06",0.0320913676282624,0.0235546038543897
11,"sweater",23,69,66,0.000755899451629307,"original","06",0.0320913676282624,0.0235546038543897
11,"sweater",24,72,69,0.000769643078022567,"original","06",0.0320913676282624,0.023982869379015
11,"sweater",25,75,72,0.000797130330809087,"original","06",0.0320913676282624,0.0248394004282655
11,"sweater",26,78,75,0.000824617583595608,"original","06",0.0320913676282624,0.0256959314775161
11,"sweater",27,81,78,0.000769643078022567,"original","06",0.0320913676282624,0.023982869379015
11,"sweater",28,84,81,0.000728412198842787,"original","06",0.0320913676282624,0.0226980728051392
11,"sweater",29,87,84,0.000714668572449527,"original","06",0.0320913676282624,0.0222698072805139
11,"sweater",30,90,87,0.000714668572449527,"original","06",0.0320913676282624,0.0222698072805139
11,"sweater",31,93,90,0.000687181319663006,"original","06",0.0320913676282624,0.0214132762312634
11,"sweater",32,96,93,0.000687181319663006,"original","06",0.0320913676282624,0.0214132762312634
11,"sweater",33,99,96,0.000687181319663006,"original","06",0.0320913676282624,0.0214132762312634
11,"sweater",34,102,99,0.000673437693269746,"original","06",0.0320913676282624,0.0209850107066381
11,"sweater",35,105,102,0.000659694066876486,"original","06",0.0320913676282624,0.0205567451820128
11,"sweater",36,108,105,0.000659694066876486,"original","06",0.0320913676282624,0.0205567451820128
11,"sweater",37,111,108,0.000645950440483226,"original","06",0.0320913676282624,0.0201284796573876
11,"sweater",38,114,111,0.000632206814089966,"original","06",0.0320913676282624,0.0197002141327623
11,"sweater",39,117,114,0.000618463187696706,"original","06",0.0320913676282624,0.019271948608137
11,"sweater",40,120,117,0.000604719561303446,"original","06",0.0320913676282624,0.0188436830835118
11,"sweater",41,123,120,0.000590975934910185,"original","06",0.0320913676282624,0.0184154175588865
11,"sweater",42,126,123,0.000549745055730405,"original","06",0.0320913676282624,0.0171306209850107
11,"sweater",43,129,126,0.000522257802943885,"original","06",0.0320913676282624,0.0162740899357602
11,"sweater",44,132,129,0.000508514176550625,"original","06",0.0320913676282624,0.0158458244111349
11,"sweater",45,135,132,0.000508514176550625,"original","06",0.0320913676282624,0.0158458244111349
11,"sweater",46,138,135,0.000522257802943885,"original","06",0.0320913676282624,0.0162740899357602
11,"sweater",47,141,138,0.000494770550157364,"original","06",0.0320913676282624,0.0154175588865096
11,"sweater",48,144,141,0.000467283297370844,"original","06",0.0320913676282624,0.0145610278372591
11,"sweater",49,147,144,0.000439796044584324,"original","06",0.0320913676282624,0.0137044967880086
11,"sweater",50,150,147,0.000453539670977584,"original","06",0.0320913676282624,0.0141327623126338
11,"sweater",51,153,150,0.000398565165404544,"original","06",0.0320913676282624,0.0124197002141328
11,"sweater",52,156,153,0.000412308791797804,"original","06",0.0320913676282624,0.012847965738758
11,"sweater",53,159,156,0.000467283297370844,"original","06",0.0320913676282624,0.0145610278372591
11,"sweater",54,162,159,0.000467283297370844,"original","06",0.0320913676282624,0.0145610278372591
11,"sweater",55,165,162,0.000426052418191064,"original","06",0.0320913676282624,0.0132762312633833
11,"sweater",56,168,165,0.000398565165404544,"original","06",0.0320913676282624,0.0124197002141328
11,"sweater",57,171,168,0.000412308791797804,"original","06",0.0320913676282624,0.012847965738758
11,"sweater",58,174,171,0.000288616154258463,"original","06",0.0320913676282624,0.00899357601713062
11,"sweater",59,177,174,0.000371077912618023,"original","06",0.0320913676282624,0.0115631691648822
11,"sweater",60,180,177,0.000398565165404544,"original","06",0.0320913676282624,0.0124197002141328
11,"sweater",61,183,180,0.000288616154258463,"original","06",0.0320913676282624,0.00899357601713062
11,"sweater",62,186,183,0.000247385275078682,"original","06",0.0320913676282624,0.00770877944325482
11,"sweater",63,189,186,0.000178667143112382,"original","06",0.0320913676282624,0.00556745182012848
11,"sweater",64,192,189,0.000192410769505642,"original","06",0.0320913676282624,0.00599571734475375
11,"sweater",65,195,192,0.000151179890325861,"original","06",0.0320913676282624,0.00471092077087794
11,"sweater",66,198,195,0.000109949011146081,"original","06",0.0320913676282624,0.00342612419700214
11,"sweater",67,201,198,9.62053847528209e-05,"original","06",0.0320913676282624,0.00299785867237687
11,"sweater",68,204,201,9.62053847528209e-05,"original","06",0.0320913676282624,0.00299785867237687
11,"sweater",69,207,204,0.000109949011146081,"original","06",0.0320913676282624,0.00342612419700214
11,"sweater",70,210,207,6.87181319663006e-05,"original","06",0.0320913676282624,0.00214132762312634
11,"sweater",71,213,210,0,"original","06",0.0320913676282624,0
11,"sweater",72,216,213,5.49745055730405e-05,"original","06",0.0320913676282624,0.00171306209850107
11,"sweater",73,219,216,2.74872527865203e-05,"original","06",0.0320913676282624,0.000856531049250535
11,"sweater",74,222,219,5.49745055730405e-05,"original","06",0.0320913676282624,0.00171306209850107
11,"sweater",75,225,222,6.87181319663006e-05,"original","06",0.0320913676282624,0.00214132762312634
11,"sweater",76,228,225,1.37436263932601e-05,"original","06",0.0320913676282624,0.000428265524625268
11,"sweater",77,231,228,2.74872527865203e-05,"original","06",0.0320913676282624,0.000856531049250535
11,"sweater",78,234,231,4.12308791797804e-05,"original","06",0.0320913676282624,0.0012847965738758
11,"sweater",79,237,234,4.12308791797804e-05,"original","06",0.0320913676282624,0.0012847965738758
11,"sweater",80,240,237,4.12308791797804e-05,"original","06",0.0320913676282624,0.0012847965738758
12,"headphones",1,6,0,0.000377974660578755,"original","06",0.0367542559946781,0.0102838338132456
12,"headphones",2,12,6,0.000453569592694506,"original","06",0.0367542559946781,0.0123406005758947
12,"headphones",3,18,12,0.000937377158235312,"original","06",0.0367542559946781,0.025503907856849
12,"headphones",4,24,18,0.000907139185389011,"original","06",0.0367542559946781,0.0246812011517894
12,"headphones",5,30,24,0.000997853103927913,"original","06",0.0367542559946781,0.0271493212669683
12,"headphones",6,36,30,0.00102809107677421,"original","06",0.0367542559946781,0.027972027972028
12,"headphones",7,42,36,0.000997853103927913,"original","06",0.0367542559946781,0.0271493212669683
12,"headphones",8,48,42,0.00101297209035106,"original","06",0.0367542559946781,0.0275606746194982
12,"headphones",9,54,48,0.000967615131081612,"original","06",0.0367542559946781,0.0263266145619087
12,"headphones",10,60,54,0.000982734117504763,"original","06",0.0367542559946781,0.0267379679144385
12,"headphones",11,66,60,0.000876901212542711,"original","06",0.0367542559946781,0.0238584944467297
12,"headphones",12,72,66,0.000876901212542711,"original","06",0.0367542559946781,0.0238584944467297
12,"headphones",13,78,72,0.000937377158235312,"original","06",0.0367542559946781,0.025503907856849
12,"headphones",14,84,78,0.000937377158235312,"original","06",0.0367542559946781,0.025503907856849
12,"headphones",15,90,84,0.000907139185389011,"original","06",0.0367542559946781,0.0246812011517894
12,"headphones",16,96,90,0.000952496144658462,"original","06",0.0367542559946781,0.0259152612093789
12,"headphones",17,102,96,0.000952496144658462,"original","06",0.0367542559946781,0.0259152612093789
12,"headphones",18,108,102,0.000922258171812162,"original","06",0.0367542559946781,0.0250925545043192
12,"headphones",19,114,108,0.000876901212542711,"original","06",0.0367542559946781,0.0238584944467297
12,"headphones",20,120,114,0.000922258171812162,"original","06",0.0367542559946781,0.0250925545043192
12,"headphones",21,126,120,0.000861782226119561,"original","06",0.0367542559946781,0.0234471410941999
12,"headphones",22,132,126,0.000876901212542711,"original","06",0.0367542559946781,0.0238584944467297
12,"headphones",23,138,132,0.000922258171812162,"original","06",0.0367542559946781,0.0250925545043192
12,"headphones",24,144,138,0.000907139185389011,"original","06",0.0367542559946781,0.0246812011517894
12,"headphones",25,150,144,0.000892020198965861,"original","06",0.0367542559946781,0.0242698477992596
12,"headphones",26,156,150,0.00075594932115751,"original","06",0.0367542559946781,0.0205676676264912
12,"headphones",27,162,156,0.000710592361888059,"original","06",0.0367542559946781,0.0193336075689017
12,"headphones",28,168,162,0.000680354389041759,"original","06",0.0367542559946781,0.018510900863842
12,"headphones",29,174,168,0.00075594932115751,"original","06",0.0367542559946781,0.0205676676264912
12,"headphones",30,180,174,0.00075594932115751,"original","06",0.0367542559946781,0.0205676676264912
12,"headphones",31,186,180,0.000680354389041759,"original","06",0.0367542559946781,0.018510900863842
12,"headphones",32,192,186,0.000619878443349158,"original","06",0.0367542559946781,0.0168654874537227
12,"headphones",33,198,192,0.000634997429772308,"original","06",0.0367542559946781,0.0172768408062526
12,"headphones",34,204,198,0.000604759456926008,"original","06",0.0367542559946781,0.0164541341011929
12,"headphones",35,210,204,0.000589640470502858,"original","06",0.0367542559946781,0.0160427807486631
12,"headphones",36,216,210,0.000604759456926008,"original","06",0.0367542559946781,0.0164541341011929
12,"headphones",37,222,216,0.000604759456926008,"original","06",0.0367542559946781,0.0164541341011929
12,"headphones",38,228,222,0.000650116416195458,"original","06",0.0367542559946781,0.0176881941587824
12,"headphones",39,234,228,0.000604759456926008,"original","06",0.0367542559946781,0.0164541341011929
12,"headphones",40,240,234,0.000619878443349158,"original","06",0.0367542559946781,0.0168654874537227
12,"headphones",41,246,240,0.000393093647001905,"original","06",0.0367542559946781,0.0106951871657754
12,"headphones",42,252,246,0.000408212633425055,"original","06",0.0367542559946781,0.0111065405183052
12,"headphones",43,258,252,0.000423331619848205,"original","06",0.0367542559946781,0.011517893870835
12,"headphones",44,264,258,0.000377974660578755,"original","06",0.0367542559946781,0.0102838338132456
12,"headphones",45,270,264,0.000393093647001905,"original","06",0.0367542559946781,0.0106951871657754
12,"headphones",46,276,270,0.000393093647001905,"original","06",0.0367542559946781,0.0106951871657754
12,"headphones",47,282,276,0.000453569592694506,"original","06",0.0367542559946781,0.0123406005758947
12,"headphones",48,288,282,0.000453569592694506,"original","06",0.0367542559946781,0.0123406005758947
12,"headphones",49,294,288,0.000529164524810257,"original","06",0.0367542559946781,0.0143973673385438
12,"headphones",50,300,294,0.000514045538387107,"original","06",0.0367542559946781,0.013986013986014
12,"headphones",51,306,300,7.5594932115751e-05,"original","06",0.0367542559946781,0.00205676676264912
12,"headphones",52,312,306,6.04759456926008e-05,"original","06",0.0367542559946781,0.00164541341011929
12,"headphones",53,318,312,6.04759456926008e-05,"original","06",0.0367542559946781,0.00164541341011929
12,"headphones",54,324,318,3.02379728463004e-05,"original","06",0.0367542559946781,0.000822706705059646
12,"headphones",55,330,324,3.02379728463004e-05,"original","06",0.0367542559946781,0.000822706705059646
13,"headphones",1,6,0,0.00111880499531311,"original","06",0.0451452934595265,0.0247823174815807
13,"headphones",2,12,6,0.00113392398173626,"original","06",0.0451452934595265,0.0251172136637642
13,"headphones",3,18,12,0.00151189864231502,"original","06",0.0451452934595265,0.0334896182183523
13,"headphones",4,24,18,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",5,30,24,0.00146654168304557,"original","06",0.0451452934595265,0.0324849296718017
13,"headphones",6,36,30,0.00143630371019927,"original","06",0.0451452934595265,0.0318151373074347
13,"headphones",7,42,36,0.00149677965589187,"original","06",0.0451452934595265,0.0331547220361688
13,"headphones",8,48,42,0.00143630371019927,"original","06",0.0451452934595265,0.0318151373074347
13,"headphones",9,54,48,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",10,60,54,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",11,66,60,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",12,72,66,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",13,78,72,0.00143630371019927,"original","06",0.0451452934595265,0.0318151373074347
13,"headphones",14,84,78,0.00145142269662242,"original","06",0.0451452934595265,0.0321500334896182
13,"headphones",15,90,84,0.00143630371019927,"original","06",0.0451452934595265,0.0318151373074347
