"","workerid","reward","comments","age","language","qNumber","qtype","dollar_amount","sigs","object","response","rt","level","id","date","phrasing"
"3901","9_07a","$0.40","""""","""29""","""english""",5,"inductive",80,1,"headphones",7,4781,NA,"07a","2014 January 31 7am",NA
"3902","9_07a","$0.40","""""","""29""","""english""",6,"concrete",1400,1,"watch",9,3545,NA,"07a","2014 January 31 7am",NA
"3903","9_07a","$0.40","""""","""29""","""english""",7,"concrete",350,3,"headphones",9,3586,NA,"07a","2014 January 31 7am",NA
"3904","9_07a","$0.40","""""","""29""","""english""",8,"concrete",120,0,"coffee maker",7,5971,NA,"07a","2014 January 31 7am",NA
"3905","9_07a","$0.40","""""","""29""","""english""",9,"inductive",8,0.1,"headphones",7,13453,NA,"07a","2014 January 31 7am",NA
"3906","9_07a","$0.40","""""","""29""","""english""",10,"inductive",60,1,"coffee maker",6,10299,NA,"07a","2014 January 31 7am",NA
"3907","9_07a","$0.40","""""","""29""","""english""",11,"concrete",450,4,"headphones",9,3553,NA,"07a","2014 January 31 7am",NA
"3908","9_07a","$0.40","""""","""29""","""english""",12,"concrete",200,1,"headphones",9,2872,NA,"07a","2014 January 31 7am",NA
"3909","9_07a","$0.40","""""","""29""","""english""",13,"concrete",2900,3,"laptop",9,3714,NA,"07a","2014 January 31 7am",NA
"3910","9_07a","$0.40","""""","""29""","""english""",14,"concrete",80,0,"sweater",7,5177,NA,"07a","2014 January 31 7am",NA
"3911","9_07a","$0.40","""""","""29""","""english""",15,"concrete",250,3,"sweater",9,3387,NA,"07a","2014 January 31 7am",NA
"3912","9_07a","$0.40","""""","""29""","""english""",16,"inductive",550,1,"laptop",7,5247,NA,"07a","2014 January 31 7am",NA
"3913","9_07a","$0.40","""""","""29""","""english""",17,"inductive",160,2,"headphones",7,7567,NA,"07a","2014 January 31 7am",NA
"3914","9_07a","$0.40","""""","""29""","""english""",18,"inductive",60,0.1,"laptop",9,4780,NA,"07a","2014 January 31 7am",NA
"3915","9_07a","$0.40","""""","""29""","""english""",19,"inductive",650,1,"watch",5,5946,NA,"07a","2014 January 31 7am",NA
"3916","9_07a","$0.40","""""","""29""","""english""",20,"concrete",1200,0,"laptop",8,4227,NA,"07a","2014 January 31 7am",NA
"3917","9_07a","$0.40","""""","""29""","""english""",21,"inductive",7,0.01,"watch",9,8861,NA,"07a","2014 January 31 7am",NA
"3918","9_07a","$0.40","""""","""29""","""english""",22,"inductive",300,0.5,"laptop",9,6217,NA,"07a","2014 January 31 7am",NA
"3919","9_07a","$0.40","""""","""29""","""english""",23,"concrete",180,2,"sweater",9,4249,NA,"07a","2014 January 31 7am",NA
"3920","9_07a","$0.40","""""","""29""","""english""",24,"inductive",1700,3,"laptop",7,6502,NA,"07a","2014 January 31 7am",NA
"3921","9_07a","$0.40","""""","""29""","""english""",25,"inductive",190,3,"coffee maker",5,4806,NA,"07a","2014 January 31 7am",NA
"3922","9_07a","$0.40","""""","""29""","""english""",26,"inductive",0.49,0.01,"sweater",9,4512,NA,"07a","2014 January 31 7am",NA
"3923","9_07a","$0.40","""""","""29""","""english""",27,"inductive",1150,2,"laptop",7,5606,NA,"07a","2014 January 31 7am",NA
"3924","9_07a","$0.40","""""","""29""","""english""",28,"inductive",50,1,"sweater",5,4903,NA,"07a","2014 January 31 7am",NA
"3925","9_07a","$0.40","""""","""29""","""english""",29,"inductive",6,0.01,"laptop",9,6582,NA,"07a","2014 January 31 7am",NA
"3926","9_07a","$0.40","""""","""29""","""english""",30,"concrete",250,2,"coffee maker",9,3855,NA,"07a","2014 January 31 7am",NA
"3927","9_07a","$0.40","""""","""29""","""english""",31,"inductive",0.79,0.01,"headphones",9,4782,NA,"07a","2014 January 31 7am",NA
"3928","9_07a","$0.40","""""","""29""","""english""",32,"inductive",1300,2,"watch",3,7461,NA,"07a","2014 January 31 7am",NA
"3929","9_07a","$0.40","""""","""29""","""english""",33,"inductive",20,0.5,"sweater",7,4425,NA,"07a","2014 January 31 7am",NA
"3930","9_07a","$0.40","""""","""29""","""english""",34,"concrete",300,4,"sweater",9,3388,NA,"07a","2014 January 31 7am",NA
"3931","9_07a","$0.40","""""","""29""","""english""",35,"concrete",3350,4,"watch",9,3595,NA,"07a","2014 January 31 7am",NA
"3932","9_07a","$0.40","""""","""29""","""english""",36,"concrete",300,3,"coffee maker",9,4842,NA,"07a","2014 January 31 7am",NA
"3933","9_07a","$0.40","""""","""29""","""english""",37,"inductive",6,0.1,"coffee maker",9,4745,NA,"07a","2014 January 31 7am",NA
"3934","9_07a","$0.40","""""","""29""","""english""",38,"concrete",130,1,"sweater",9,3962,NA,"07a","2014 January 31 7am",NA
"3935","9_07a","$0.40","""""","""29""","""english""",39,"concrete",2050,2,"watch",9,3335,NA,"07a","2014 January 31 7am",NA
"3936","9_07a","$0.40","""""","""29""","""english""",40,"concrete",2700,3,"watch",9,3415,NA,"07a","2014 January 31 7am",NA
"3937","9_07a","$0.40","""""","""29""","""english""",41,"concrete",3450,4,"laptop",9,3042,NA,"07a","2014 January 31 7am",NA
"3938","9_07a","$0.40","""""","""29""","""english""",42,"inductive",70,0.1,"watch",8,5514,NA,"07a","2014 January 31 7am",NA
"3939","9_07a","$0.40","""""","""29""","""english""",43,"inductive",1950,3,"watch",5,7281,NA,"07a","2014 January 31 7am",NA
"3940","9_07a","$0.40","""""","""29""","""english""",44,"concrete",350,4,"coffee maker",9,3632,NA,"07a","2014 January 31 7am",NA
"3941","9_07a","$0.40","""""","""29""","""english""",45,"inductive",0.63,0.01,"coffee maker",9,3779,NA,"07a","2014 January 31 7am",NA
"3942","9_07a","$0.40","""""","""29""","""english""",46,"inductive",30,0.5,"coffee maker",9,4886,NA,"07a","2014 January 31 7am",NA
"3943","9_07a","$0.40","""""","""29""","""english""",47,"inductive",150,3,"sweater",5,4700,NA,"07a","2014 January 31 7am",NA
"3944","9_07a","$0.40","""""","""29""","""english""",48,"concrete",180,1,"coffee maker",9,4357,NA,"07a","2014 January 31 7am",NA
"3945","9_07a","$0.40","""""","""29""","""english""",49,"inductive",350,0.5,"watch",5,4782,NA,"07a","2014 January 31 7am",NA
"3946","9_07a","$0.40","""""","""29""","""english""",50,"concrete",300,2,"headphones",9,3602,NA,"07a","2014 January 31 7am",NA
"3947","9_07a","$0.40","""""","""29""","""english""",51,"inductive",250,3,"headphones",8,4655,NA,"07a","2014 January 31 7am",NA
"3948","9_07a","$0.40","""""","""29""","""english""",52,"inductive",40,0.5,"headphones",8,4586,NA,"07a","2014 January 31 7am",NA
"3949","9_07a","$0.40","""""","""29""","""english""",53,"concrete",1800,1,"laptop",9,3435,NA,"07a","2014 January 31 7am",NA
"3950","9_07a","$0.40","""""","""29""","""english""",54,"inductive",100,2,"sweater",5,5031,NA,"07a","2014 January 31 7am",NA
"3951","10_07b","$0.40","""""","""34""","""english""",0,"inductive",1300,2,"watch",5,15919,NA,"07b","2014 February 5 5am",NA
"3952","10_07b","$0.40","""""","""34""","""english""",1,"concrete",350,4,"coffee maker",9,4231,NA,"07b","2014 February 5 5am",NA
"3953","10_07b","$0.40","""""","""34""","""english""",2,"concrete",200,1,"headphones",7,3932,NA,"07b","2014 February 5 5am",NA
"3954","10_07b","$0.40","""""","""34""","""english""",3,"inductive",30,0.5,"coffee maker",5,5667,NA,"07b","2014 February 5 5am",NA
"3955","10_07b","$0.40","""""","""34""","""english""",4,"concrete",120,0,"coffee maker",7,5592,NA,"07b","2014 February 5 5am",NA
"3956","10_07b","$0.40","""""","""34""","""english""",5,"concrete",3350,4,"watch",9,3612,NA,"07b","2014 February 5 5am",NA
"3957","10_07b","$0.40","""""","""34""","""english""",6,"inductive",100,2,"sweater",5,4425,NA,"07b","2014 February 5 5am",NA
"3958","10_07b","$0.40","""""","""34""","""english""",7,"inductive",80,1,"headphones",5,4623,NA,"07b","2014 February 5 5am",NA
"3959","10_07b","$0.40","""""","""34""","""english""",8,"inductive",8,0.1,"headphones",5,6049,NA,"07b","2014 February 5 5am",NA
"3960","10_07b","$0.40","""""","""34""","""english""",9,"inductive",150,3,"sweater",5,5870,NA,"07b","2014 February 5 5am",NA
"3961","10_07b","$0.40","""""","""34""","""english""",10,"concrete",2900,3,"laptop",9,3248,NA,"07b","2014 February 5 5am",NA
"3962","10_07b","$0.40","""""","""34""","""english""",11,"concrete",2350,2,"laptop",9,2640,NA,"07b","2014 February 5 5am",NA
"3963","10_07b","$0.40","""""","""34""","""english""",12,"inductive",0.49,0.01,"sweater",9,5290,NA,"07b","2014 February 5 5am",NA
"3964","10_07b","$0.40","""""","""34""","""english""",13,"concrete",2700,3,"watch",9,4404,NA,"07b","2014 February 5 5am",NA
"3965","10_07b","$0.40","""""","""34""","""english""",14,"inductive",1700,3,"laptop",4,6516,NA,"07b","2014 February 5 5am",NA
"3966","10_07b","$0.40","""""","""34""","""english""",15,"concrete",350,3,"headphones",9,3056,NA,"07b","2014 February 5 5am",NA
"3967","10_07b","$0.40","""""","""34""","""english""",16,"inductive",650,1,"watch",5,5220,NA,"07b","2014 February 5 5am",NA
"3968","10_07b","$0.40","""""","""34""","""english""",17,"concrete",1200,0,"laptop",9,3346,NA,"07b","2014 February 5 5am",NA
"3969","10_07b","$0.40","""""","""34""","""english""",18,"inductive",20,0.5,"sweater",9,6577,NA,"07b","2014 February 5 5am",NA
"3970","10_07b","$0.40","""""","""34""","""english""",19,"concrete",300,4,"sweater",9,3667,NA,"07b","2014 February 5 5am",NA
"3971","10_07b","$0.40","""""","""34""","""english""",20,"inductive",1950,3,"watch",4,3569,NA,"07b","2014 February 5 5am",NA
"3972","10_07b","$0.40","""""","""34""","""english""",21,"inductive",40,0.5,"headphones",9,4470,NA,"07b","2014 February 5 5am",NA
"3973","10_07b","$0.40","""""","""34""","""english""",22,"inductive",350,0.5,"watch",4,6478,NA,"07b","2014 February 5 5am",NA
"3974","10_07b","$0.40","""""","""34""","""english""",23,"concrete",80,0,"sweater",7,4052,NA,"07b","2014 February 5 5am",NA
"3975","10_07b","$0.40","""""","""34""","""english""",24,"concrete",300,3,"coffee maker",9,3902,NA,"07b","2014 February 5 5am",NA
"3976","10_07b","$0.40","""""","""34""","""english""",25,"inductive",60,1,"coffee maker",9,3922,NA,"07b","2014 February 5 5am",NA
"3977","10_07b","$0.40","""""","""34""","""english""",26,"concrete",250,2,"coffee maker",9,2834,NA,"07b","2014 February 5 5am",NA
"3978","10_07b","$0.40","""""","""34""","""english""",27,"concrete",120,0,"headphones",8,4330,NA,"07b","2014 February 5 5am",NA
"3979","10_07b","$0.40","""""","""34""","""english""",28,"concrete",700,0,"watch",9,2542,NA,"07b","2014 February 5 5am",NA
"3980","10_07b","$0.40","""""","""34""","""english""",29,"concrete",1800,1,"laptop",9,2646,NA,"07b","2014 February 5 5am",NA
"3981","10_07b","$0.40","""""","""34""","""english""",30,"inductive",50,1,"sweater",9,3956,NA,"07b","2014 February 5 5am",NA
"3982","10_07b","$0.40","""""","""34""","""english""",31,"inductive",160,2,"headphones",4,3842,NA,"07b","2014 February 5 5am",NA
"3983","10_07b","$0.40","""""","""34""","""english""",32,"inductive",6,0.1,"coffee maker",9,4766,NA,"07b","2014 February 5 5am",NA
"3984","10_07b","$0.40","""""","""34""","""english""",33,"concrete",130,1,"sweater",8,4618,NA,"07b","2014 February 5 5am",NA
"3985","10_07b","$0.40","""""","""34""","""english""",34,"inductive",250,3,"headphones",4,3882,NA,"07b","2014 February 5 5am",NA
"3986","10_07b","$0.40","""""","""34""","""english""",35,"inductive",70,0.1,"watch",6,8015,NA,"07b","2014 February 5 5am",NA
"3987","10_07b","$0.40","""""","""34""","""english""",36,"concrete",450,4,"headphones",9,3195,NA,"07b","2014 February 5 5am",NA
"3988","10_07b","$0.40","""""","""34""","""english""",37,"inductive",6,0.01,"laptop",9,4473,NA,"07b","2014 February 5 5am",NA
"3989","10_07b","$0.40","""""","""34""","""english""",38,"inductive",190,3,"coffee maker",4,3365,NA,"07b","2014 February 5 5am",NA
"3990","10_07b","$0.40","""""","""34""","""english""",39,"inductive",0.79,0.01,"headphones",9,3337,NA,"07b","2014 February 5 5am",NA
"3991","10_07b","$0.40","""""","""34""","""english""",40,"inductive",5,0.1,"sweater",9,2768,NA,"07b","2014 February 5 5am",NA
"3992","10_07b","$0.40","""""","""34""","""english""",41,"concrete",1400,1,"watch",9,3368,NA,"07b","2014 February 5 5am",NA
"3993","10_07b","$0.40","""""","""34""","""english""",42,"concrete",250,3,"sweater",9,2192,NA,"07b","2014 February 5 5am",NA
"3994","10_07b","$0.40","""""","""34""","""english""",43,"inductive",60,0.1,"laptop",9,2653,NA,"07b","2014 February 5 5am",NA
"3995","10_07b","$0.40","""""","""34""","""english""",44,"concrete",2050,2,"watch",9,2348,NA,"07b","2014 February 5 5am",NA
"3996","10_07b","$0.40","""""","""34""","""english""",45,"inductive",130,2,"coffee maker",5,3505,NA,"07b","2014 February 5 5am",NA
"3997","10_07b","$0.40","""""","""34""","""english""",46,"inductive",550,1,"laptop",4,5406,NA,"07b","2014 February 5 5am",NA
"3998","10_07b","$0.40","""""","""34""","""english""",47,"inductive",300,0.5,"laptop",4,2218,NA,"07b","2014 February 5 5am",NA
"3999","10_07b","$0.40","""""","""34""","""english""",48,"concrete",3450,4,"laptop",9,2677,NA,"07b","2014 February 5 5am",NA
"4000","10_07b","$0.40","""""","""34""","""english""",49,"inductive",7,0.01,"watch",9,4974,NA,"07b","2014 February 5 5am",NA
"4001","10_07b","$0.40","""""","""34""","""english""",50,"concrete",300,2,"headphones",9,2676,NA,"07b","2014 February 5 5am",NA
"4002","10_07b","$0.40","""""","""34""","""english""",51,"concrete",180,2,"sweater",8,2300,NA,"07b","2014 February 5 5am",NA
"4003","10_07b","$0.40","""""","""34""","""english""",52,"inductive",0.63,0.01,"coffee maker",9,2844,NA,"07b","2014 February 5 5am",NA
"4004","10_07b","$0.40","""""","""34""","""english""",53,"inductive",1150,2,"laptop",5,3410,NA,"07b","2014 February 5 5am",NA
"4005","10_07b","$0.40","""""","""34""","""english""",54,"concrete",180,1,"coffee maker",8,3801,NA,"07b","2014 February 5 5am",NA
"4006","11_07b","$0.40","""""","""53""","""english""",0,"inductive",50,1,"sweater",5,10031,NA,"07b","2014 February 5 5am",NA
"4007","11_07b","$0.40","""""","""53""","""english""",1,"concrete",3350,4,"watch",9,4206,NA,"07b","2014 February 5 5am",NA
"4008","11_07b","$0.40","""""","""53""","""english""",2,"concrete",130,1,"sweater",7,10535,NA,"07b","2014 February 5 5am",NA
"4009","11_07b","$0.40","""""","""53""","""english""",3,"concrete",80,0,"sweater",5,5881,NA,"07b","2014 February 5 5am",NA
"4010","11_07b","$0.40","""""","""53""","""english""",4,"concrete",120,0,"headphones",9,2695,NA,"07b","2014 February 5 5am",NA
"4011","11_07b","$0.40","""""","""53""","""english""",5,"inductive",0.79,0.01,"headphones",9,5392,NA,"07b","2014 February 5 5am",NA
"4012","11_07b","$0.40","""""","""53""","""english""",6,"concrete",2050,2,"watch",9,3272,NA,"07b","2014 February 5 5am",NA
"4013","11_07b","$0.40","""""","""53""","""english""",7,"concrete",2700,3,"watch",9,2440,NA,"07b","2014 February 5 5am",NA
"4014","11_07b","$0.40","""""","""53""","""english""",8,"concrete",200,1,"headphones",9,2696,NA,"07b","2014 February 5 5am",NA
"4015","11_07b","$0.40","""""","""53""","""english""",9,"inductive",30,0.5,"coffee maker",6,7119,NA,"07b","2014 February 5 5am",NA
"4016","11_07b","$0.40","""""","""53""","""english""",10,"inductive",5,0.1,"sweater",9,4521,NA,"07b","2014 February 5 5am",NA
"4017","11_07b","$0.40","""""","""53""","""english""",11,"concrete",250,3,"sweater",9,2808,NA,"07b","2014 February 5 5am",NA
"4018","11_07b","$0.40","""""","""53""","""english""",12,"inductive",100,2,"sweater",5,5287,NA,"07b","2014 February 5 5am",NA
"4019","11_07b","$0.40","""""","""53""","""english""",13,"inductive",250,3,"headphones",3,5576,NA,"07b","2014 February 5 5am",NA
"4020","11_07b","$0.40","""""","""53""","""english""",14,"inductive",190,3,"coffee maker",1,4661,NA,"07b","2014 February 5 5am",NA
"4021","11_07b","$0.40","""""","""53""","""english""",15,"concrete",250,2,"coffee maker",9,3174,NA,"07b","2014 February 5 5am",NA
"4022","11_07b","$0.40","""""","""53""","""english""",16,"concrete",700,0,"watch",9,2744,NA,"07b","2014 February 5 5am",NA
"4023","11_07b","$0.40","""""","""53""","""english""",17,"concrete",2900,3,"laptop",9,2344,NA,"07b","2014 February 5 5am",NA
"4024","11_07b","$0.40","""""","""53""","""english""",18,"inductive",1950,3,"watch",5,5072,NA,"07b","2014 February 5 5am",NA
"4025","11_07b","$0.40","""""","""53""","""english""",19,"inductive",60,0.1,"laptop",9,3423,NA,"07b","2014 February 5 5am",NA
"4026","11_07b","$0.40","""""","""53""","""english""",20,"inductive",60,1,"coffee maker",7,4032,NA,"07b","2014 February 5 5am",NA
"4027","11_07b","$0.40","""""","""53""","""english""",21,"inductive",0.63,0.01,"coffee maker",9,3882,NA,"07b","2014 February 5 5am",NA
"4028","11_07b","$0.40","""""","""53""","""english""",22,"inductive",150,3,"sweater",2,4422,NA,"07b","2014 February 5 5am",NA
"4029","11_07b","$0.40","""""","""53""","""english""",23,"concrete",350,3,"headphones",9,3033,NA,"07b","2014 February 5 5am",NA
"4030","11_07b","$0.40","""""","""53""","""english""",24,"inductive",1300,2,"watch",5,4734,NA,"07b","2014 February 5 5am",NA
"4031","11_07b","$0.40","""""","""53""","""english""",25,"inductive",550,1,"laptop",5,5144,NA,"07b","2014 February 5 5am",NA
"4032","11_07b","$0.40","""""","""53""","""english""",26,"concrete",300,2,"headphones",9,2816,NA,"07b","2014 February 5 5am",NA
"4033","11_07b","$0.40","""""","""53""","""english""",27,"concrete",1400,1,"watch",9,2608,NA,"07b","2014 February 5 5am",NA
"4034","11_07b","$0.40","""""","""53""","""english""",28,"inductive",300,0.5,"laptop",8,9175,NA,"07b","2014 February 5 5am",NA
