"Iteration","Chain","type","label","dollar_amount","object","value"
33,1,"concrete","endorsement","250","sweater",0.92143042841225
34,1,"concrete","endorsement","250","sweater",0.926433669703451
35,1,"concrete","endorsement","250","sweater",0.926433669703451
36,1,"concrete","endorsement","250","sweater",0.926154516659036
37,1,"concrete","endorsement","250","sweater",0.926154516659036
38,1,"concrete","endorsement","250","sweater",0.926154516659036
39,1,"concrete","endorsement","250","sweater",0.927923916670433
40,1,"concrete","endorsement","250","sweater",0.929766748274588
41,1,"concrete","endorsement","250","sweater",0.929766748274588
42,1,"concrete","endorsement","250","sweater",0.929766748274588
43,1,"concrete","endorsement","250","sweater",0.915107701121566
44,1,"concrete","endorsement","250","sweater",0.918166190803369
45,1,"concrete","endorsement","250","sweater",0.910607197979356
46,1,"concrete","endorsement","250","sweater",0.934002029988043
47,1,"concrete","endorsement","250","sweater",0.933870969683084
48,1,"concrete","endorsement","250","sweater",0.933870969683084
49,1,"concrete","endorsement","250","sweater",0.933870969683084
50,1,"concrete","endorsement","250","sweater",0.943772973321459
1,1,"concrete","endorsement","300","sweater",0.0131535249440499
2,1,"concrete","endorsement","300","sweater",0.0131535249440499
3,1,"concrete","endorsement","300","sweater",0.0131535249440499
4,1,"concrete","endorsement","300","sweater",0.0155898141655425
5,1,"concrete","endorsement","300","sweater",0.0178292267357937
6,1,"concrete","endorsement","300","sweater",0.0183469290257285
7,1,"concrete","endorsement","300","sweater",0.0233583182506665
8,1,"concrete","endorsement","300","sweater",0.0233583182506665
9,1,"concrete","endorsement","300","sweater",0.0233741980766864
10,1,"concrete","endorsement","300","sweater",0.0555664905940743
11,1,"concrete","endorsement","300","sweater",0.0570441718655227
12,1,"concrete","endorsement","300","sweater",0.136568905315924
13,1,"concrete","endorsement","300","sweater",0.186394545606108
14,1,"concrete","endorsement","300","sweater",0.197995480816558
15,1,"concrete","endorsement","300","sweater",0.199852354269817
16,1,"concrete","endorsement","300","sweater",0.288903893737174
17,1,"concrete","endorsement","300","sweater",0.803096727834432
18,1,"concrete","endorsement","300","sweater",0.934885451690258
19,1,"concrete","endorsement","300","sweater",0.954727077241324
20,1,"concrete","endorsement","300","sweater",0.954727077241324
21,1,"concrete","endorsement","300","sweater",0.954727077241324
22,1,"concrete","endorsement","300","sweater",0.954727077241324
23,1,"concrete","endorsement","300","sweater",0.968476742266322
24,1,"concrete","endorsement","300","sweater",0.968476742266322
25,1,"concrete","endorsement","300","sweater",0.968556322301836
26,1,"concrete","endorsement","300","sweater",0.972810058961291
27,1,"concrete","endorsement","300","sweater",0.976260753649648
28,1,"concrete","endorsement","300","sweater",0.968747630328652
29,1,"concrete","endorsement","300","sweater",0.96121657019727
30,1,"concrete","endorsement","300","sweater",0.96192118309079
31,1,"concrete","endorsement","300","sweater",0.96192118309079
32,1,"concrete","endorsement","300","sweater",0.955275583034079
33,1,"concrete","endorsement","300","sweater",0.959981268115364
34,1,"concrete","endorsement","300","sweater",0.962640820760691
35,1,"concrete","endorsement","300","sweater",0.962640820760691
36,1,"concrete","endorsement","300","sweater",0.962560985819507
37,1,"concrete","endorsement","300","sweater",0.962560985819507
38,1,"concrete","endorsement","300","sweater",0.962560985819507
39,1,"concrete","endorsement","300","sweater",0.963498822860025
40,1,"concrete","endorsement","300","sweater",0.96447436987222
41,1,"concrete","endorsement","300","sweater",0.96447436987222
42,1,"concrete","endorsement","300","sweater",0.96447436987222
43,1,"concrete","endorsement","300","sweater",0.956660834732395
44,1,"concrete","endorsement","300","sweater",0.958275206450147
45,1,"concrete","endorsement","300","sweater",0.954250730592074
46,1,"concrete","endorsement","300","sweater",0.966702128206857
47,1,"concrete","endorsement","300","sweater",0.96661972379064
48,1,"concrete","endorsement","300","sweater",0.96661972379064
49,1,"concrete","endorsement","300","sweater",0.96661972379064
50,1,"concrete","endorsement","300","sweater",0.971804690428213
1,1,"prior","mu","NA","sweater",7.33383963933611
2,1,"prior","mu","NA","sweater",7.33383963933611
3,1,"prior","mu","NA","sweater",7.33383963933611
4,1,"prior","mu","NA","sweater",6.45868158503325
5,1,"prior","mu","NA","sweater",5.99242288001182
6,1,"prior","mu","NA","sweater",5.73361418644632
7,1,"prior","mu","NA","sweater",4.89047255004975
8,1,"prior","mu","NA","sweater",4.89047255004975
9,1,"prior","mu","NA","sweater",4.89047255004975
10,1,"prior","mu","NA","sweater",4.12841434914853
11,1,"prior","mu","NA","sweater",4.12841434914853
12,1,"prior","mu","NA","sweater",2.89661497632748
13,1,"prior","mu","NA","sweater",2.89661497632748
14,1,"prior","mu","NA","sweater",2.89661497632748
15,1,"prior","mu","NA","sweater",2.87875826891488
16,1,"prior","mu","NA","sweater",2.87875826891488
17,1,"prior","mu","NA","sweater",2.87875826891488
18,1,"prior","mu","NA","sweater",2.22466924890475
19,1,"prior","mu","NA","sweater",1.95714990949195
20,1,"prior","mu","NA","sweater",1.95714990949195
21,1,"prior","mu","NA","sweater",1.95714990949195
22,1,"prior","mu","NA","sweater",1.95714990949195
23,1,"prior","mu","NA","sweater",1.95714990949195
24,1,"prior","mu","NA","sweater",1.95714990949195
25,1,"prior","mu","NA","sweater",1.96961671168838
26,1,"prior","mu","NA","sweater",1.96961671168838
27,1,"prior","mu","NA","sweater",1.96961671168838
28,1,"prior","mu","NA","sweater",2.23709438606528
29,1,"prior","mu","NA","sweater",2.42635179267164
30,1,"prior","mu","NA","sweater",2.42635179267164
31,1,"prior","mu","NA","sweater",2.42635179267164
32,1,"prior","mu","NA","sweater",2.64040512710021
33,1,"prior","mu","NA","sweater",2.64040512710021
34,1,"prior","mu","NA","sweater",2.64040512710021
35,1,"prior","mu","NA","sweater",2.64040512710021
36,1,"prior","mu","NA","sweater",2.64040512710021
37,1,"prior","mu","NA","sweater",2.64040512710021
38,1,"prior","mu","NA","sweater",2.64040512710021
39,1,"prior","mu","NA","sweater",2.64040512710021
40,1,"prior","mu","NA","sweater",2.64040512710021
41,1,"prior","mu","NA","sweater",2.64040512710021
42,1,"prior","mu","NA","sweater",2.64040512710021
43,1,"prior","mu","NA","sweater",3.08341640335201
44,1,"prior","mu","NA","sweater",2.98326805366261
45,1,"prior","mu","NA","sweater",3.46365554745485
46,1,"prior","mu","NA","sweater",3.1837872187286
47,1,"prior","mu","NA","sweater",3.1837872187286
48,1,"prior","mu","NA","sweater",3.1837872187286
49,1,"prior","mu","NA","sweater",3.1837872187286
50,1,"prior","mu","NA","sweater",3.1837872187286
1,1,"prior","sigma","NA","sweater",1.97276791290954
2,1,"prior","sigma","NA","sweater",1.97276791290954
3,1,"prior","sigma","NA","sweater",1.97276791290954
4,1,"prior","sigma","NA","sweater",2.1331790161276
5,1,"prior","sigma","NA","sweater",2.1331790161276
6,1,"prior","sigma","NA","sweater",2.46022110165469
7,1,"prior","sigma","NA","sweater",2.67704178288198
8,1,"prior","sigma","NA","sweater",2.67704178288198
9,1,"prior","sigma","NA","sweater",2.66064014446299
10,1,"prior","sigma","NA","sweater",2.66064014446299
11,1,"prior","sigma","NA","sweater",2.43373388196059
12,1,"prior","sigma","NA","sweater",2.43373388196059
13,1,"prior","sigma","NA","sweater",2.43373388196059
14,1,"prior","sigma","NA","sweater",2.31206206553655
15,1,"prior","sigma","NA","sweater",2.31206206553655
16,1,"prior","sigma","NA","sweater",1.82513027525644
17,1,"prior","sigma","NA","sweater",0.936226061874382
18,1,"prior","sigma","NA","sweater",0.936226061874382
19,1,"prior","sigma","NA","sweater",0.936226061874382
20,1,"prior","sigma","NA","sweater",0.936226061874382
21,1,"prior","sigma","NA","sweater",0.936226061874382
22,1,"prior","sigma","NA","sweater",0.936226061874382
23,1,"prior","sigma","NA","sweater",0.826967897201313
24,1,"prior","sigma","NA","sweater",0.826967897201313
25,1,"prior","sigma","NA","sweater",0.826967897201313
26,1,"prior","sigma","NA","sweater",0.826967897201313
27,1,"prior","sigma","NA","sweater",0.826967897201313
28,1,"prior","sigma","NA","sweater",0.826967897201313
29,1,"prior","sigma","NA","sweater",0.826967897201313
30,1,"prior","sigma","NA","sweater",0.826967897201313
31,1,"prior","sigma","NA","sweater",0.826967897201313
32,1,"prior","sigma","NA","sweater",0.826967897201313
33,1,"prior","sigma","NA","sweater",0.826967897201313
34,1,"prior","sigma","NA","sweater",0.826967897201313
35,1,"prior","sigma","NA","sweater",0.826967897201313
36,1,"prior","sigma","NA","sweater",0.826967897201313
37,1,"prior","sigma","NA","sweater",0.826967897201313
38,1,"prior","sigma","NA","sweater",0.826967897201313
39,1,"prior","sigma","NA","sweater",0.826967897201313
40,1,"prior","sigma","NA","sweater",0.81055651798607
41,1,"prior","sigma","NA","sweater",0.81055651798607
42,1,"prior","sigma","NA","sweater",0.81055651798607
43,1,"prior","sigma","NA","sweater",0.81055651798607
44,1,"prior","sigma","NA","sweater",0.81055651798607
45,1,"prior","sigma","NA","sweater",0.506265721677308
46,1,"prior","sigma","NA","sweater",0.506265721677308
47,1,"prior","sigma","NA","sweater",0.506265721677308
48,1,"prior","sigma","NA","sweater",0.506265721677308
49,1,"prior","sigma","NA","sweater",0.506265721677308
50,1,"prior","sigma","NA","sweater",0.442986313061822
1,1,"concrete","endorsement","24","coffee maker",0.0644147898829554
2,1,"concrete","endorsement","24","coffee maker",0.0644147898829554
3,1,"concrete","endorsement","24","coffee maker",0.0644147898829554
4,1,"concrete","endorsement","24","coffee maker",0.0644147898829554
5,1,"concrete","endorsement","24","coffee maker",0.065961678954747
6,1,"concrete","endorsement","24","coffee maker",0.0787955065036083
7,1,"concrete","endorsement","24","coffee maker",0.0697954961357308
8,1,"concrete","endorsement","24","coffee maker",0.0697954961357308
9,1,"concrete","endorsement","24","coffee maker",0.0697954961357308
10,1,"concrete","endorsement","24","coffee maker",0.0937999352374517
11,1,"concrete","endorsement","24","coffee maker",0.0914341202191092
12,1,"concrete","endorsement","24","coffee maker",0.125108044532576
13,1,"concrete","endorsement","24","coffee maker",0.165672777807901
14,1,"concrete","endorsement","24","coffee maker",0.112662391083186
15,1,"concrete","endorsement","24","coffee maker",0.112662391083186
16,1,"concrete","endorsement","24","coffee maker",0.114536526214158
17,1,"concrete","endorsement","24","coffee maker",0.114536526214158
18,1,"concrete","endorsement","24","coffee maker",0.115037844610157
19,1,"concrete","endorsement","24","coffee maker",0.115037844610157
20,1,"concrete","endorsement","24","coffee maker",0.115037844610157
21,1,"concrete","endorsement","24","coffee maker",0.115037844610157
22,1,"concrete","endorsement","24","coffee maker",0.115037844610157
23,1,"concrete","endorsement","24","coffee maker",0.13972785314378
24,1,"concrete","endorsement","24","coffee maker",0.13972785314378
25,1,"concrete","endorsement","24","coffee maker",0.14606647458267
26,1,"concrete","endorsement","24","coffee maker",0.21086380580363
27,1,"concrete","endorsement","24","coffee maker",0.245994767467917
28,1,"concrete","endorsement","24","coffee maker",0.118686643448841
29,1,"concrete","endorsement","24","coffee maker",0.144661220944913
30,1,"concrete","endorsement","24","coffee maker",0.143878390716226
31,1,"concrete","endorsement","24","coffee maker",0.174656162814882
32,1,"concrete","endorsement","24","coffee maker",0.164449458117949
33,1,"concrete","endorsement","24","coffee maker",0.20308042215402
34,1,"concrete","endorsement","24","coffee maker",0.229029533436955
35,1,"concrete","endorsement","24","coffee maker",0.229029533436955
36,1,"concrete","endorsement","24","coffee maker",0.184576533329513
37,1,"concrete","endorsement","24","coffee maker",0.184576533329513
38,1,"concrete","endorsement","24","coffee maker",0.184576533329513
39,1,"concrete","endorsement","24","coffee maker",0.193379196849288
40,1,"concrete","endorsement","24","coffee maker",0.193379196849288
41,1,"concrete","endorsement","24","coffee maker",0.134918539773332
42,1,"concrete","endorsement","24","coffee maker",0.134918539773332
43,1,"concrete","endorsement","24","coffee maker",0.226734700765111
44,1,"concrete","endorsement","24","coffee maker",0.201896562152294
45,1,"concrete","endorsement","24","coffee maker",0.201781448006951
46,1,"concrete","endorsement","24","coffee maker",0.201781448006951
47,1,"concrete","endorsement","24","coffee maker",0.201829780863939
48,1,"concrete","endorsement","24","coffee maker",0.201829780863939
49,1,"concrete","endorsement","24","coffee maker",0.199910502166011
50,1,"concrete","endorsement","24","coffee maker",0.239351570256305
1,1,"concrete","endorsement","40","coffee maker",0.12738161763248
2,1,"concrete","endorsement","40","coffee maker",0.12738161763248
3,1,"concrete","endorsement","40","coffee maker",0.12738161763248
4,1,"concrete","endorsement","40","coffee maker",0.12738161763248
5,1,"concrete","endorsement","40","coffee maker",0.130168628991186
6,1,"concrete","endorsement","40","coffee maker",0.189594045707689
7,1,"concrete","endorsement","40","coffee maker",0.16923333895776
8,1,"concrete","endorsement","40","coffee maker",0.16923333895776
9,1,"concrete","endorsement","40","coffee maker",0.16923333895776
10,1,"concrete","endorsement","40","coffee maker",0.20641317343031
11,1,"concrete","endorsement","40","coffee maker",0.198065099435961
12,1,"concrete","endorsement","40","coffee maker",0.25397173171159
